"pincode","district","latitude","longitude","Demand"
800001,"PATNA",25.590698,85.138615,123
800001,"PATNA",25.609688,85.118112,123
801505,"PATNA",25.574127,85.0701,29
801113,"PATNA",25.574939,84.986823,3
803201,"PATNA",25.523805,85.291645,3
801111,"PATNA",25.546977,84.923213,1
801506,"PATNA",25.574127,85.0701,1
821305,"ROHTAS",24.927735,84.190984,3
821307,"ROHTAS",24.901389,84.183889,9
821115,"ROHTAS",24.95,84.0333,5
821115,"ROHTAS",24.95,84.0333,5
844114,"VAISHALI",25.6916389,85.2113333,2
844124,"VAISHALI",25.7616666,85.3858333,2
844101,"VAISHALI",25.6883333,85.2266666,18
494001,"RAIPUR",19.4931,82.01316,26
494001,"RAIPUR",19.05072,82.01654,26
494556,"DANTEWADA",18.59271,81.346535,0
494111,"RAIPUR",18.390961,81.662323,1
494226,"KONDAGAON",19.35192,81.39411,4
494661,"NARAYANPUR",19.652013,80.912752,1
495668,"JANJGIR-CHAMPA",22.022188,82.565185,3
495449,"KORBA",22.378603,82.324559,1
495117,"Gaurella Pendra Marwahi",22.7508525079547,81.90884286,2
495006,"BILASPUR",22.09694,82.1416,16
495330,"BILASPUR",22.13001,81.87117,6
495006,"BILASPUR",22.09492562,82.17053143,16
495684,"KORBA",22.40331,82.74853,2
495687,"JANJGIR-CHAMPA",22.009308,82.814705,1
495450,"KORBA",22.41748,82.66002,7
495677,"KORBA",22.35272,82.71489,20
495682,"KORBA",22.33333,82.72544,2
490001,"DURG",21.188829,81.37109,14
490009,"DURG",21.207662,81.425811,3
491001,"DURG",21.09939,81.18269,41
491228,"BALOD",21.187591,81.314342,6
490011,"DURG",21.12341,81.24092,8
491111,"DURG",21.363805,81.400774,5
490006,"DURG",21.11078,81.20543,37
490023,"DURG",21.664637,81.313198,11
491995,"KABIRDHAM",22.010489,81.220256,5
491559,"KABIRDHAM",20.37235,80.723932,2
497001,"SURGUJA",23.07299,83.11149,28
497119,"BALRAMPUR",23.599613,83.617032,2
497226,"SURAJPUR",23.1176992,82.581254,4
497442,"KOREA",23.211107,82.202799,1
497229,"SURAJPUR",23.215966,82.86926,2
497225,"BALRAMPUR",23.764083,83.197029,1
496334,"JASHPUR",22.713808,84.102385,1
496223,"JASHPUR",22.64372,83.739369,1
496661,"RAIGARH",21.9895119,83.1033684,2
496225,"JASHPUR",22.744404,83.94927,0
496107,"RAIGARH",22.0884893,83.4388244,3
493118,"BALODA BAZAR",21.705711,81.94606,8
492001,"RAIPUR",21.2260278,81.6471667,121
493773,"DHAMTARI",20.70525,81.5481389,14
493526,"BALODA BAZAR",21.64278,82.34137,1
493228,"BALODA BAZAR",21.20003,82.90935,1
492001,"RAIPUR",1.22,6.22,121
492009,"RAIPUR",21.23784,81.70542,3
492010,"RAIPUR",21.14407,81.35428,10
492004,"RAIPUR",21.2539444,81.6617778,6
493101,"BALODA BAZAR",21.62796,81.70273,1
492013,"RAIPUR",21.14035,81.63389,14
492099,"RAIPUR",21.2595556,81.5774444,8
492003,"RAIPUR",21.30833,81.61776,2
492001,"RAIPUR",21.24125,81.61975,121
492001,"RAIPUR",21.222399,81.642995,121
110032,"SHAHDARA",28.6829444,77.2943611,115
110053,"NORTH EAST",28.6871944,77.2633056,70
110093,"NORTH EAST",28.7021944,77.3236389,37
110093,"NORTH EAST",28.6921111,77.3042222,37
110032,"SHAHDARA",28.6806111,77.2859444,115
110032,"SHAHDARA",28.6699167,77.2888333,115
110090,"NORTH EAST",28.7262778,77.2476944,1
110092,"EAST",28.6921111,77.3042222,326
110031,"EAST",28.65925,77.2742222,32
110051,"EAST",28.65925,77.2742222,68
110031,"EAST",28.69225,77.2742222,32
110091,"EAST",28.6138889,77.2935556,158
110006,"NORTH",28.6579722,77.2144444,39
110007,"NORTH",28.68975,77.2152778,46
110007,"NORTH",28.678498,77.207323,46
110054,"CENTRAL",28.7060278,77.2217778,27
110036,"NORTH",28.7978056,77.13,12
110009,"NORTH",28.698444,77.202111,92
110033,"NORTH",28.7271389,77.1749722,49
110035,"NORTH WEST",28.691258,77.156291,35
110083,"NORTH WEST",28.6936667,77.09,4
110034,"NORTH WEST",28.7046667,77.1447222,150
110085,"NORTH WEST",28.7168889,77.1380556,312
110085,"NORTH WEST",28.728826,77.106806,312
110042,"NORTH",28.7441111,77.145,24
110052,"NORTH",28.6930833,77.1823056,61
110056,"NORTH WEST",28.6827222,77.1111111,4
110085,"NORTH WEST",28.73545,77.117477,312
110042,"NORTH",28.741421,77.094711,24
110006,"NORTH",28.6557222,77.2335833,39
110001,"NEW DELHI",28.61,77.29,44
110001,"NEW DELHI",28.6237778,77.2108611,44
110001,"NEW DELHI",28.6433611,77.2009167,44
110001,"NEW DELHI",28.6165,77.2009722,44
110004,"NEW DELHI",28.6210833,77.1961389,1
110001,"NEW DELHI",28.6105833,77.1986944,44
110005,"CENTRAL",22,77,64
110005,"CENTRAL",28.6556667,77.199,64
110055,"CENTRAL",28.6401667,77.2129167,25
110008,"WEST",28.6453611,77.1729722,77
110055,"CENTRAL",28.6460833,77.2025278,25
110019,"South East",28.5256389,77.2541667,182
110062,"SOUTH",28.5227222,77.2404444,57
110048,"SOUTH",28.5376667,77.2381389,74
110080,"SOUTH",28.5,77.24,18
110024,"South East",28.58,77.23,79
110065,"South East",28.5579444,77.2459722,57
110049,"South East",28.561709,77.211224,72
110049,"South East",28.5578611,77.2131944,72
110014,"SOUTH",28.5838611,77.2431944,62
110003,"South East",28.576544,77.224654,57
110017,"SOUTH",28.5346389,77.2016944,193
110014,"South East",28.5829444,77.2520278,62
110017,"SOUTH",28.522982,77.214514,193
110016,"SOUTH",28.546099,77.20116,92
110067,"NEW DELHI",28.55075,77.1792778,45
110023,"NEW DELHI",28.5712778,77.2051667,40
110030,"SOUTH",28.5176111,77.1793611,103
110066,"NEW DELHI",28.5653056,77.17975,9
110030,"SOUTH",28.5303611,77.1889722,103
110016,"SOUTH",28.5373056,77.1907222,92
110072,"SOUTH WEST",28.6359167,77.9605833,3
110064,"WEST",28.6317778,77.1259167,63
110046,"NEW DELHI",28.6110556,77.1088056,39
110077,"SOUTH WEST",28.587944,77.072276,87
110077,"SOUTH WEST",28.5748056,77.0787222,87
110078,"SOUTH WEST",28.6330278,77.1366389,113
110071,"SOUTH WEST",28.574806,77.627685,10
110043,"WEST",28.609974,76.957645,69
110045,"SOUTH WEST",28.596462,77.08081,136
110027,"WEST",28.6426944,77.1232222,95
110087,"WEST",28.6800278,77.07875,70
110015,"WEST",28.6485278,77.1365,100
110041,"WEST",28.6829722,77.0718056,42
110063,"WEST",28.66325,77.1088056,112
110026,"WEST",28.6198611,77.0975833,32
110027,"WEST",28.6427222,77.12325,95
110027,"WEST",28.6371111,77.1098889,95
380009,"AHMADABAD",23.04,72.57,29
380058,"AHMADABAD",23.032196,72.578457,142
382424,"AHMADABAD",23.107284,72.584648,64
380051,"AHMADABAD",23.004847,72.520865,41
380013,"AHMADABAD",23.052198,72.555163,54
380007,"AHMADABAD",23.007355,72.557119,73
380019,"AHMADABAD",23.098261,72.580299,7
382480,"AHMADABAD",23.074716,72.572032,19
380007,"AHMADABAD",23.023546,72.58174,73
380013,"AHMADABAD",23.050209,72.571517,54
382470,"AHMADABAD",23.0943538735,72.566752231,34
380004,"AHMADABAD",23.070036,72.607557,24
382340,"AHMADABAD",23.07686,72.645915,12
380004,"AHMADABAD",23.046634,72.583567,24
382330,"AHMADABAD",23.082874,72.667409,24
380001,"AHMADABAD",23.024344,72.594984,15
382435,"AHMADABAD",22.888611,72.686032,0
382418,"AHMADABAD",23.005161,72.653415,18
385120,"BANAS KANTHA",24.18941,72.764829,2
382450,"BOTAD",22.15505,71.879868,1
382007,"GANDHINAGAR",23.208955,72.641733,25
382007,"GANDHINAGAR",23.209118,72.649184,25
382030,"GANDHINAGAR",23.227056,72.659067,2
384003,"MAHESANA",23.35,72.36,2
384170,"MAHESANA",23.79585,72.395802,2
384240,"PATAN",23.6919444,71.9079167,1
385340,"PATAN",23.6593,71.973,1
383255,"SABAR KANTHA",24.0365556,73.0504722,1
383205,"SABAR KANTHA",23.4344167,72.857,1
365601,"AMRELI",21.6124001,71.2185824,4
365430,"AMRELI",21.6019167,71.2164444,1
364002,"BHAVNAGAR",21.893901,72.139248,10
364001,"BHAVNAGAR",21.7620278,72.1557222,23
364001,"BHAVNAGAR",21.7783,72.1467,23
364001,"BHAVNAGAR",21.7720833,72.1393611,23
364710,"BOTAD",22.210366,71.631668,1
364240,"BHAVNAGAR",21.7133889,71.9604444,2
360040,"RAJKOT",22.0095278,70.1465833,1
360370,"RAJKOT",21.7551,70.62035,7
361005,"JAMNAGAR",22.4618333,70.0647778,10
361140,"JAMNAGAR",22.47,70.05,1
361007,"JAMNAGAR",22.4796111,70.0974722,6
361001,"JAMNAGAR",22.16,69.84,15
361345,"DEVBHUMI DWARKA",22.4855833,70.1354444,1
361001,"JAMNAGAR",22.47,70.06,15
361010,"DEVBHUMI DWARKA",22.4855833,70.1354444,2
362001,"JUNAGADH",21.5073056,70.4493611,18
362001,"JUNAGADH",21.5176793,70.4632323,18
362720,"GIR SOMNATH",20.7948333,70.7003333,3
362570,"DIU",20.717441,70.87443,6
370427,"KACHCHH",23.12785,69.646248,3
370001,"KACHCHH",23.290648,23.290648,25
370201,"KACHCHH",23.043225,70.136263,19
370201,"KACHCHH",23.07977,70.1351,19
362650,"PORBANDAR",21.62691667,69.98105556,1
388510,"ANAND",22.3783611,73.0055556,2
388325,"ANAND",22.5429167,72.9026111,9
388306,"ANAND",22.4526389,73.0646944,1
394185,"SURAT",21.161077,72.574741,6
394355,"SURAT",21.101776,73.075601,2
394650,"TAPI",21.063564,73.234932,12
392001,"BHARUCH",21.68987,72.97326,37
392011,"BHARUCH",21.714125,73.033506,9
387340,"KHEDA",22.7525,72.6844722,1
387001,"KHEDA",22.73105,72.8638,14
387330,"KHEDA",22.7121,72.9674,1
396310,"NAVSARI",20.82,72.96,1
423401,"NASHIK",20.554431,74.512024,4
431605,"NANDED",19.169553,77.319091,22
431604,"NANDED",19.145665,77.330183,3
431709,"NANDED",18.851099,77.530234,1
431602,"NANDED",19.1004332,77.18541188,12
431606,"NANDED",19.102151,77.284917,9
422010,"NASHIK",19.202765,77.40872,24
422002,"NASHIK",19.988439,73.720725,24
422005,"NASHIK",19.988439,73.720725,21
422001,"NASHIK",20.0082,73.80645,16
422001,"NASHIK",20.0082,73.80645,16
422212,"NASHIK",19.88545,73.5336,1
422006,"NASHIK",20.00505,73.78625,16
422101,"NASHIK",19.96415,73.87045,47
413523,"LATUR",18.7188,76.7668,1
413512,"LATUR",18.4264686,76.573632,35
413512,"LATUR",18.4264686,76.573632,35
413521,"LATUR",18.118444,76.751146,2
413601,"OSMANABAD",18.03275,76.07206,4
413501,"OSMANABAD",18.2279,76.0567,18
431512,"HINGOLI",19.3305117,77.1585895,2
431514,"PARBHANI",18.974419,76.751144,1
795136,"IMPHAL WEST",24.816532,93.952827,1
795001,"IMPHAL WEST",24.8019722,93.9405278,130
796014,"AIZAWL",23.7258333,92.7190278,5
796005,"AIZAWL",23.7258333,92.7190278,9
796891,"LAWNGTLAI",22.528252,92.893438,0
796901,"SAIHA",22.489779,92.979097,2
797103,"DIMAPUR",25.863216,93.754315,7
799010,"West Tripura",23.82975,91.2788333,2
799210,"West Tripura",23.929796,91.336714,1
799008,"West Tripura",23.8475,91.34185,2
799114,"Gomati",23.546582,91.47523,1
791113,"PAPUM PARE",27.08675,93.60866667,10
792111,"LOHIT",27.794615,96.40631,3
791120,"LOWER SUBANSIRI",27.53927778,93.81466667,1
793106,"SOUTH WEST KHASI HILLS",25.5739167,91.8848611,1
793010,"EAST KHASI HILLS",25.5739167,91.8848611,2
793003,"EAST KHASI HILLS",25.57238889,91.89941667,15
793021,"EAST KHASI HILLS",25.5739167,91.8848611,6
793001,"EAST KHASI HILLS",25.5787,91.8932,18
793009,"EAST KHASI HILLS",25.5739167,91.8848611,3
793014,"EAST KHASI HILLS",25.5739167,91.8848611,10
793008,"EAST KHASI HILLS",25.5739167,91.8848611,12
793005,"EAST KHASI HILLS",25.5739167,91.8848611,2
794105,"WEST GARO HILLS",25.5124722,90.2206389,5
756051,"BALESHWAR",18.90722,84.3104,1
756056,"BALESHWAR",21.79655,87.2282,3
756040,"BALESHWAR",21.49417,86.9317,1
756019,"BALESHWAR",21.5238889,86.8708333,5
756032,"BALESHWAR",21.79,87.2282,2
756125,"BHADRAK",21.0662222,86.5027222,3
756130,"BHADRAK",20.9863889,86.6366667,1
752102,"KHORDHA",20.2725,85.8340278,2
751003,"KHORDHA",20.2743333,85.8051111,74
751001,"KHORDHA",20.2696111,85.8313056,25
751015,"KHORDHA",20.2923333,85.8083889,19
751006,"KHORDHA",20.2714654,85.8580854,43
751017,"KHORDHA",20.3205555,85.8333333,13
751007,"KHORDHA",20.2797266,85.8524016,16
751029,"KHORDHA",20.2908,85.7772,3
753002,"CUTTACK",20.4721413,85.8530439,6
754001,"CUTTACK",20.367021,85.891463,5
753002,"CUTTACK",20.4756449,85.8540774,6
753002,"CUTTACK",20.4631497,85.8581516,6
754004,"CUTTACK",20.1356803,86.0603595,2
753009,"CUTTACK",20.4597644,85.8771306,5
753012,"CUTTACK",20.4526662,85.8898394,17
753001,"CUTTACK",20.4670809,85.8865655,32
754112,"CUTTACK",20.4101881,85.9391495,2
753003,"CUTTACK",20.4584846,85.8958429,8
755001,"JAJAPUR",20.8798056,86.3228333,6
755001,"JAJAPUR",20.8523333,86.3293333,6
755019,"JAJAPUR",20.9419444,86.1280556,13
755016,"JAJAPUR",20.8523333,86.3293333,1
755019,"JAJAPUR",20.94844,86.1192,13
754213,"KENDRAPARA",20.4246667,86.4794167,2
754102,"JAGATSINGHAPUR",20.3258889,86.0929167,1
757001,"MAYURBHANJ",21.93383,86.724151,17
757084,"MAYURBHANJ",21.88213,86.9541,1
757003,"MAYURBHANJ",21.89315,86.69885,1
757042,"MAYURBHANJ",22.33538,86.2729,1
757043,"MAYURBHANJ",22.278185,86.1678166,4
757043,"MAYURBHANJ",22.2623316,86.179025,4
757035,"MAYURBHANJ",21.958191,85.860086,1
752031,"KHORDHA",19.7816008,85.1680513,1
752054,"KHORDHA",20.2179597,85.7165551,13
752027,"KHORDHA",19.8687316,85.3653883,2
752050,"KHORDHA",20.1640059,85.7141127,18
752080,"NAYAGARH",20.0339444,85.0844167,1
752001,"PURI",19.813323,85.831466,10
752002,"PURI",19.8050278,85.8377778,7
752001,"PURI",19.804333,85.829734,10
767001,"BALANGIR",20.72209,83.48772,13
767066,"BALANGIR",20.230823,83.081019,1
767001,"BALANGIR",20.7076033,83.491465,13
767017,"SONEPUR",20.85966,83.865184,7
767001,"BALANGIR",20.7112045,83.4818475,13
767016,"SONEPUR",20.7336493,83.6756019,2
767001,"BALANGIR",20.70722,83.49147,13
759147,"ANUGUL",20.950999,85.22583,6
759103,"ANUGUL",20.9485278,86.1717778,1
759117,"ANUGUL",21.0916389,85.0581111,2
759039,"DHENKANAL",20.6540833,85.5993333,1
759015,"DHENKANAL",20.6540833,85.5993333,1
759022,"DHENKANAL",20.63884,85.266847,1
758038,"KENDUJHAR",22.0384183,85.4321933,1
758082,"KENDUJHAR",21.6346667,85.61,1
758002,"KENDUJHAR",21.6216667,84.5805556,9
768028,"BARGARH",21.3345117,83.6191567,26
768216,"JHARSUGUDA",21.85497222,83.92008333,2
768203,"JHARSUGUDA",21.8564722,84.0134444,3
768225,"JHARSUGUDA",21.803025,83.925035,3
768204,"JHARSUGUDA",21.9161,84.0464,4
768004,"SAMBALPUR",21.4933248,83.9868737,11
768002,"SAMBALPUR",21.4735278,83.9676944,4
769042,"SUNDARGARH",22.270635,84.9021683,15
769002,"SUNDARGARH",22.24632,84.8732683,5
769003,"SUNDARGARH",22.263395,84.85619,4
770024,"SUNDARGARH",22.0529116,83.7031566,1
770002,"SUNDARGARH",22.1217483,84.02862,3
769015,"SUNDARGARH",22.2440651,84.8059421,14
761110,"GANJAM",19.6112533,84.655635,5
760001,"GANJAM",19.313705,84.794145,33
760001,"GANJAM",19.3052016,84.7937183,33
760010,"GANJAM",19.3086016,84.8239599,14
761002,"GANJAM",19.2587881,84.9032668,9
760006,"GANJAM",19.3203399,84.7732049,6
760006,"GANJAM",19.320339,84.773204,6
761027,"GANJAM",19.4277803,85.0748792,1
761206,"GAJAPATI",18.8527116,83.8718933,1
766014,"KALAHANDI",19.8607335,82.9387993,2
766012,"KALAHANDI",20.1473083,83.1502114,5
766107,"NUAPADA",20.2886909,82.7605409,4
764001,"KORAPUT",18.866704,82.5721042,10
764001,"KORAPUT",18.8510136,82.568734,10
764058,"KORAPUT",19.0790433,82.2171316,1
764059,"NABARANGPUR",19.258985,82.4566783,3
764003,"KORAPUT",18.900225,82.590215,1
763002,"KORAPUT",18.7262316,82.8209166,7
765001,"RAYAGADA",19.6654,83.15824,13
765001,"RAYAGADA",19.6654,83.15824,13
762014,"BOUDH",20.8440966,84.317715,3
160062,"S.A.S Nagar",30.9666111,73.53025,49
160104,"S.A.S Nagar",30.692051,76.69841,25
160101,"CHANDIGARH",30.7135833,76.84375,19
160022,"CHANDIGARH",30.7247778,76.7592222,36
140112,"RUPNAGAR",30.89425,76.4149722,1
140126,"RUPNAGAR",31.3818889,76.3603611,4
140308,"S.A.S Nagar",30.68675,76.6914444,22
141003,"LUDHIANA",30.8946667,75.8503611,29
141013,"LUDHIANA",30.8593611,75.8317778,16
141003,"LUDHIANA",30.89,75.86,29
141016,"LUDHIANA",30.848,75.8905,1
141002,"LUDHIANA",30.8949722,75.8413611,16
141008,"LUDHIANA",30.92,75.78,11
141001,"LUDHIANA",30.894,75.8178888,63
141001,"LUDHIANA",30.9126944,75.8044167,63
141008,"LUDHIANA",30.5725,75.4938,11
142021,"LUDHIANA",30.8621722,75.7468611,2
141106,"LUDHIANA",30.7642861,75.6514138,2
142022,"LUDHIANA",30.8443111,75.7797777,16
141105,"LUDHIANA",30.7525916,75.7023111,1
141116,"LUDHIANA",30.845,75.8628611,2
141114,"LUDHIANA",30.9688056,75.1906111,4
147001,"PATIALA",30.3375278,76.3979444,70
147101,"PATIALA",30.154751,76.201544,2
147001,"PATIALA",30.3245,30.3245,70
147004,"PATIALA",30.3528611,76.3703889,1
148023,"SANGRUR",30.5232778,75.8855556,4
148001,"SANGRUR",30.2416667,75.8326667,14
148101,"BARNALA",30.3618888,75.5405833,5
148001,"SANGRUR",30.2471944,75.84575,14
148028,"SANGRUR",30.193928,75.84698,5
143202,"AMRITSAR",31.56,75.27,1
143002,"AMRITSAR",31.626,74.84,3
143006,"AMRITSAR",31.612,74.88,2
143022,"AMRITSAR",31.6,74.95,0
151503,"MANSA",29.837385,75.524166,0
151201,"BATHINDA",30.31678,74.91729,2
151302,"BATHINDA",29.98892,75.08707,2
151202,"FARIDKOT",30.450196,74.888671,1
151204,"FARIDKOT",30.582859,74.8175,2
151212,"FARIDKOT",30.708509,74.586133,1
142053,"MOGA",30.776839,75.342316,2
142054,"MOGA",30.845425,75.329893,1
152003,"FIROZEPUR",31.0341,74.8482,1
152116,"FAZILKA",30.927546,74.610497,7
143602,"GURDASPUR",31.87,74.96,1
143514,"GURDASPUR",31.69,75.38,2
145001,"PATHANKOT",32.043274,75.39888,45
143531,"GURDASPUR",32.13,75.47,9
143528,"GURDASPUR",31.9027833,75.4216766,2
145001,"PATHANKOT",32.043274,75.39888,45
145001,"PATHANKOT",32.27,75.62,45
143530,"GURDASPUR",32.0031312,75.4536789,7
144207,"HOSHIARPUR",31.743386,75.756754,1
144221,"HOSHIARPUR",31.977182,75.752634,2
144305,"HOSHIARPUR",31.747569,75.646665,1
144527,"HOSHIARPUR",31.222403,76.138916,6
146001,"HOSHIARPUR",31.535157,75.915203,18
146001,"HOSHIARPUR",31.533858,75.898984,18
146001,"HOSHIARPUR",31.532784,75.912144,18
144529,"HOSHIARPUR",31.294914,76.073458,1
144524,"Shahid Bhagat Singh Nagar",31.179769,76.232211,1
144023,"JALANDHAR",31.31435616,75.64032228,1
144410,"JALANDHAR",31.01650733,75.78735712,6
144106,"JALANDHAR",31.46018468,75.76797534,2
144002,"JALANDHAR",31.32477141,75.55741979,6
144002,"JALANDHAR",31.31538216,75.53471547,6
144001,"JALANDHAR",31.32418155,75.6126848,67
144008,"JALANDHAR",31.36105709,75.56425732,13
144008,"JALANDHAR",31.35077624,75.57337593,13
144030,"JALANDHAR",31.41281274,75.80433772,1
144001,"JALANDHAR",31.33220158,75.58635089,67
144001,"JALANDHAR",31.33086027,75.57984462,67
144001,"JALANDHAR",31.32497412,75.57412282,67
144001,"JALANDHAR",31.32730483,75.56930761,67
144621,"KAPURTHALA",31.61279,75.52751,7
144801,"JALANDHAR",31.4364,75.4956,1
144701,"JALANDHAR",31.07497,75.20576,1
144819,"KAPURTHALA",31.573952,75.439574,3
144411,"KAPURTHALA",31.251236,75.810582,1
305003,"AJMER",26.4323,74.6273,2
305001,"AJMER",26.4695278,74.636,55
305001,"AJMER",26.4502778,74.6364444,55
305007,"AJMER",26.4543056,74.6473056,1
305004,"AJMER",26.4913423,74.6204066,14
305205,"AJMER",23.7258333,92.7190278,1
305001,"AJMER",26.4743611,74.6518056,55
305001,"AJMER",26.4855,74.6466,55
305004,"AJMER",26.4847222,74.6183333,14
305801,"AJMER",26.5868889,74.85425,15
305901,"AJMER",26.1083889,74.31475,21
305901,"AJMER",27.2008611,72.0860833,21
305901,"AJMER",26.0979722,74.3186667,21
311001,"BHILWARA",25.33475,74.6084444,34
311001,"BHILWARA",24.3443889,74.6350278,34
311001,"BHILWARA",25.3554722,74.6344722,34
312615,"PRATAPGARH",24.69975,74.7542778,1
323307,"CHITTORGARH",24.9394444,75.60975,11
312601,"CHITTORGARH",24.8827778,74.6225,2
312001,"CHITTORGARH",24.887631,74.63409,12
314027,"DUNGARPUR",23.60475,73.9803056,1
314406,"DUNGARPUR",23.5270833,73.7631944,1
326502,"JHALAWAR",24.4166667,75.8294444,1
326520,"KOTA",24.7221111,75.9505278,0
325209,"BARAN",25.089102,76.35653,11
325202,"BARAN",25.15575,76.2951667,3
325223,"BARAN",24.8539167,76.5705833,1
324002,"KOTA",25.2163889,75.8844444,11
324010,"KOTA",25.1430833,75.8048889,10
324006,"KOTA",25.1758333,75.8336111,4
324005,"KOTA",25.1427778,75.8533333,36
304022,"TONK",26.401422,75.872161,2
304804,"TONK",25.7603333,75.3743333,3
313211,"RAJSAMAND",24.9517778,74.1301111,4
313803,"UDAIPUR",23.9842222,73.5940556,1
313001,"UDAIPUR",24.6093333,73.6886389,151
313001,"UDAIPUR",24.5813889,73.6911111,151
301001,"ALWAR",27.5701944,76.6023611,68
301001,"ALWAR",27.5525,76.6102778,68
301408,"ALWAR",27.5613889,76.6122222,1
301001,"ALWAR",27.2128056,77.5079167,68
301410,"ALWAR",27.2336667,76.4085556,1
301714,"ALWAR",27.9515,76.4318889,1
321001,"BHARATPUR",27.2128056,77.5079167,19
321001,"BHARATPUR",27.2288611,77.4818611,19
321201,"BHARATPUR",27.3129722,77.3750278,1
302001,"JAIPUR",26.9139722,75.7996667,28
302002,"JAIPUR",26.9223333,75.8182222,15
302002,"JAIPUR",26.9235,75.8256667,15
302017,"JAIPUR",26.8360833,75.8303333,136
302031,"JAIPUR",26.9118889,70.6024722,3
302004,"JAIPUR",26.90575,75.8350833,69
302033,"JAIPUR",26.91925,75.7196389,31
302020,"JAIPUR",26.8388889,75.7705556,111
303313,"DAUSA",27.0447222,76.5752778,1
303301,"JAIPUR",26.91925,75.7196389,3
321609,"DAUSA",27.1537222,76.8521389,0
303108,"JAIPUR",27.703,76.1994444,3
322201,"SAWAI MADHOPUR",26.5217222,76.7714444,3
322230,"KARAULI",26.7308333,77.0349444,5
322241,"KARAULI",26.4951944,77.0289167,2
322241,"KARAULI",25.8430833,76.5373611,2
344022,"BARMER",25.8294722,72.2489167,4
344022,"BARMER",26.8190556,72.2441111,4
334004,"BIKANER",28.0280556,73.2925,4
334001,"BIKANER",28.0077778,73.3002778,43
334001,"BIKANER",28.0105556,73.3263889,43
331803,"BIKANER",28.0951944,74.0078611,2
331501,"CHURU",27.8533889,74.3024722,1
333031,"JHUNJHUNU",28.3696111,75.5883611,17
333029,"JHUNJHUNU",28.3114722,75.7368333,5
333001,"JHUNJHUNU",28.1353889,75.4034167,9
333042,"JHUNJHUNU",27.8491389,75.277,2
333307,"JHUNJHUNU",27.7287778,75.4740278,1
345024,"JAISALMER",26.633087,71.872867,2
342011,"JODHPUR",26.2615278,73.0420833,6
342001,"JODHPUR",26.2827778,73.0487778,53
342005,"JODHPUR",26.2284545,73.0449461,31
342304,"JODHPUR",26.3508333,73.041,3
341303,"NAGAUR",27.4085556,74.5749444,3
341305,"NAGAUR",27.3553333,74.4746944,1
341001,"NAGAUR",21.1458,79.0882,16
341502,"NAGAUR",27.0247222,74.6752778,1
341505,"NAGAUR",27.0375,74.7241667,3
341510,"NAGAUR",26.65,74.0422222,1
341001,"NAGAUR",27.1988889,73.7411111,16
306705,"PALI",25.1970833,73.3866111,0
306401,"PALI",25.7912778,73.3281111,13
306902,"PALI",25.1510833,73.0784444,1
332001,"SIKAR",27.6137778,75.1055556,26
332001,"SIKAR",27.6169722,75.1359722,26
332027,"SIKAR",27.6473056,75.2493611,1
332715,"SIKAR",27.4653333,75.5971667,6
343029,"JALORE",25.008513,72.262471,2
307030,"JALORE",25.338646,72.867794,1
307501,"SIROHI",24.5888333,72.714,1
307026,"SIROHI",24.4730833,72.781,12
307023,"SIROHI",24.6577778,72.9328056,1
307027,"SIROHI",24.8852778,72.8530556,1
335001,"GANGANAGAR",29.93149,73.87185,23
335701,"GANGANAGAR",29.19184,73.20496,1
335001,"GANGANAGAR",29.93149,73.87185,23
335001,"GANGANAGAR",29.932058,73.865283,23
600031,"CHENNAI",13.072757,80.2521656,21
632503,"Ranipet",12.904451,79.3191476,4
632405,"Ranipet",12.9249706,79.3668405,3
632519,"VELLORE",12.9165357,79.1324796,6
603101,"CHENGALPATTU",12.9251389,80.1986944,4
603001,"CHENGALPATTU",12.6840172,79.98332,16
603201,"CHENGALPATTU",12.9251389,80.1986944,0
603202,"CHENGALPATTU",13.0015556,80.1,50
603308,"CHENGALPATTU",12.59258,79.95038,1
603210,"CHENGALPATTU",12.869478,80.081281,25
600005,"CHENNAI",13.067247,80.283664,50
600004,"CHENNAI",12.0416111,80.0975833,69
600094,"CHENNAI",13.1104444,80.3691389,74
600034,"CHENNAI",13.1049444,80.4262222,38
600006,"CHENNAI",13.1016944,80.4020278,19
600017,"CHENNAI",13.0405,80.2331,86
600092,"CHENNAI",13.05025,80.1943611,78
600030,"CHENNAI",13.0734139,80.2272059,14
600102,"CHENNAI",13.083976,80.219653,28
600023,"CHENNAI",13.10176,80.229608,42
600106,"CHENNAI",13.0755375,80.2158362,42
600084,"CHENNAI",13.078528,80.251879,15
600010,"CHENNAI",13.0775387,80.2429125,76
600011,"CHENNAI",13.114056,80.228883,58
600039,"CHENNAI",13.123115,80.261074,51
600115,"CHENNAI",12.9251389,80.1986944,26
600083,"CHENNAI",13.02825,80.2165278,34
600091,"CHENNAI",12.1023889,80.0193056,142
600088,"CHENNAI",12.1376111,80.3374722,79
600090,"CHENNAI",13.00182,80.16135,25
600119,"CHENNAI",12.8925556,80.2278611,80
600113,"CHENNAI",12.989869,80.248739,12
631502,"KANCHIPURAM",12.8305,79.7068611,17
602108,"THIRUVALLUR",12.967468,79.941817,1
631605,"KANCHIPURAM",12.7913889,79.8169444,6
602003,"THIRUVALLUR",13.12667,79.91882,2
607402,"PONDICHERRY",11.8092778,79.7379722,13
605008,"PONDICHERRY",11.9542222,79.821,43
605005,"PONDICHERRY",11.9293056,79.8116667,13
